date,zone,lon,lat,wind_speed_knots,wave_height_m,sea_surface_temp_c,visibility_km,precipitation_mm
2024-11-11,Indian Ocean South,100,-7,14.4,0.95,27.1,12.5,3.3
2024-11-12,Malacca Strait,101,3,6.4,0.86,29.0,10.5,7.3
2024-11-12,South China Sea,110,2,6.1,1.2,29.4,10.6,16.7
2024-11-12,Java Sea West,108,-6,8.0,1.34,27.1,10.4,9.1
2024-11-12,Java Sea East,115,-5,13.4,1.42,29.8,7.4,13.4
2024-11-12,Celebes Sea,121,2,11.7,1.11,26.1,12.0,6.2
2024-11-12,Banda Sea,128,-5,7.5,1.35,26.5,9.3,0
2024-11-12,Arafura Sea,136,-7,13.0,0.74,28.9,15.0,8.6
2024-11-12,Indian Ocean South,100,-7,8.0,0.95,27.0,11.5,16.4
2024-11-13,Malacca Strait,101,3,11.9,0.87,29.3,7.3,7.0
2024-11-13,South China Sea,110,2,10.1,0.84,26.3,11.8,5.7
2024-11-13,Java Sea West,108,-6,13.8,0.83,29.0,7.1,6.5
2024-11-13,Java Sea East,115,-5,13.1,1.91,28.1,13.9,14.6
2024-11-13,Celebes Sea,121,2,8.8,0.92,26.3,8.6,8.1
2024-11-13,Banda Sea,128,-5,10.7,1.59,27.9,7.1,4.9
2024-11-13,Arafura Sea,136,-7,13.4,0.61,29.6,5.1,8.3
2024-11-13,Indian Ocean South,100,-7,9.4,0.45,26.3,7.0,4.4
2024-11-14,Malacca Strait,101,3,8.3,1.54,27.0,8.2,0
2024-11-14,South China Sea,110,2,8.1,1.21,26.8,10.5,13.2
2024-11-14,Java Sea West,108,-6,5.7,1.55,26.5,10.8,8.8
2024-11-14,Java Sea East,115,-5,11.1,1.06,26.9,8.6,7.3
2024-11-14,Celebes Sea,121,2,8.7,0.69,27.1,12.6,14.8
2024-11-14,Banda Sea,128,-5,15.0,1.21,28.0,17.3,3.3
2024-11-14,Arafura Sea,136,-7,12.0,1.32,27.0,7.9,18.8
2024-11-14,Indian Ocean South,100,-7,7.4,1.07,26.8,8.8,10.0
2024-11-15,Malacca Strait,101,3,15.8,1.52,29.9,11.1,12.0
2024-11-15,South China Sea,110,2,8.6,1.46,26.8,12.2,0
2024-11-15,Java Sea West,108,-6,11.9,0.36,28.1,7.6,9.3
2024-11-15,Java Sea East,115,-5,6.1,1.2,29.7,7.8,2.5
2024-11-15,Celebes Sea,121,2,3.9,0.83,29.2,9.4,18.7
2024-11-15,Banda Sea,128,-5,14.3,1.22,27.0,7.7,11.6
2024-11-15,Arafura Sea,136,-7,15.1,0.95,28.0,11.1,4.3
2024-11-15,Indian Ocean South,100,-7,11.3,1.16,27.5,3.6,1.1
2024-11-16,Malacca Strait,101,3,16.5,1.28,27.2,12.3,8.8
2024-11-16,South China Sea,110,2,7.9,1.91,28.3,5.4,14.3
2024-11-16,Java Sea West,108,-6,8.9,1.81,29.9,11.9,10.8
2024-11-16,Java Sea East,115,-5,10.6,1.88,29.7,7.7,32.2
2024-11-16,Celebes Sea,121,2,9.9,1.21,29.6,15.1,0
2024-11-16,Banda Sea,128,-5,7.5,1.5,26.2,8.1,2.7
2024-11-16,Arafura Sea,136,-7,15.5,0.87,26.1,5.5,2.4
2024-11-16,Indian Ocean South,100,-7,11.4,0.95,26.6,12.1,10.3
2024-11-17,Malacca Strait,101,3,12.4,0.77,26.6,4.8,21.0
2024-11-17,South China Sea,110,2,3.2,1.78,29.2,9.6,20.4
2024-11-17,Java Sea West,108,-6,14.0,1.45,28.6,12.2,14.9
2024-11-17,Java Sea East,115,-5,6.0,0.72,29.5,10.9,0
2024-11-17,Celebes Sea,121,2,7.1,1.02,27.3,11.3,13.3
2024-11-17,Banda Sea,128,-5,7.9,1.46,29.1,8.3,0
2024-11-17,Arafura Sea,136,-7,17.6,1.81,27.5,7.4,0
2024-11-17,Indian Ocean South,100,-7,11.6,1.3,26.7,11.8,10.0
2024-11-18,Malacca Strait,101,3,10.7,1.28,26.1,7.5,24.9
2024-11-18,South China Sea,110,2,15.2,0.65,28.1,9.1,2.6
2024-11-18,Java Sea West,108,-6,12.6,1.72,28.5,9.0,8.7
2024-11-18,Java Sea East,115,-5,10.4,0.54,26.7,9.1,0
2024-11-18,Celebes Sea,121,2,9.6,0.31,27.4,13.4,0
2024-11-18,Banda Sea,128,-5,10.9,1.36,29.1,5.6,9.4
2024-11-18,Arafura Sea,136,-7,8.6,1.21,27.5,5.4,7.0
2024-11-18,Indian Ocean South,100,-7,12.0,1.26,26.9,6.8,9.2
2024-11-19,Malacca Strait,101,3,12.7,1.23,29.9,11.9,6.5
2024-11-19,South China Sea,110,2,13.0,1.68,26.6,11.8,0
2024-11-19,Java Sea West,108,-6,9.2,1.31,28.6,18.0,0
2024-11-19,Java Sea East,115,-5,7.0,1.19,26.7,15.0,13.5
2024-11-19,Celebes Sea,121,2,6.4,1.66,27.0,13.3,0
2024-11-19,Banda Sea,128,-5,10.0,0.9,26.8,12.1,3.9
2024-11-19,Arafura Sea,136,-7,17.2,0.72,28.0,6.7,0
2024-11-19,Indian Ocean South,100,-7,4.0,2.35,29.4,5.6,0
2024-11-20,Malacca Strait,101,3,11.9,1.2,29.8,7.6,9.4
2024-11-20,South China Sea,110,2,13.3,1.29,28.6,11.8,1.5
2024-11-20,Java Sea West,108,-6,6.3,1.5,26.3,7.8,0
2024-11-20,Java Sea East,115,-5,7.7,1.35,26.9,7.4,5.6
2024-11-20,Celebes Sea,121,2,12.0,1.13,27.3,14.4,6.0
2024-11-20,Banda Sea,128,-5,8.0,1.17,29.1,8.9,0.1
2024-11-20,Arafura Sea,136,-7,10.6,1.26,28.9,10.2,2.7
2024-11-20,Indian Ocean South,100,-7,11.4,0.58,28.6,7.9,11.2
2024-11-21,Malacca Strait,101,3,4.7,0.59,27.4,9.5,5.6
2024-11-21,South China Sea,110,2,11.0,0.48,26.8,8.4,14.1
2024-11-21,Java Sea West,108,-6,9.3,0.95,26.5,9.9,13.5
2024-11-21,Java Sea East,115,-5,5.5,0.51,26.4,9.8,1.6
2024-11-21,Celebes Sea,121,2,4.7,1.33,27.7,12.9,2.3
2024-11-21,Banda Sea,128,-5,6.9,1.53,28.1,10.4,9.7
2024-11-21,Arafura Sea,136,-7,13.5,1.38,29.1,12.9,13.6
2024-11-21,Indian Ocean South,100,-7,15.2,0.71,29.9,6.7,3.0
2024-11-22,Malacca Strait,101,3,14.0,0.49,29.8,7.4,0
2024-11-22,South China Sea,110,2,11.8,1.13,29.1,9.1,9.5
2024-11-22,Java Sea West,108,-6,12.8,0.92,26.7,10.6,6.7
2024-11-22,Java Sea East,115,-5,11.3,0.42,27.9,3.2,22.5
2024-11-22,Celebes Sea,121,2,13.3,1.0,28.8,13.1,5.1
2024-11-22,Banda Sea,128,-5,8.6,1.53,27.7,6.8,11.1
2024-11-22,Arafura Sea,136,-7,11.3,1.45,29.3,7.9,9.9
2024-11-22,Indian Ocean South,100,-7,11.3,0.77,27.6,7.2,14.9
2024-11-23,Malacca Strait,101,3,9.3,0.1,28.3,4.3,0
2024-11-23,South China Sea,110,2,6.9,0.56,26.5,9.3,0
2024-11-23,Java Sea West,108,-6,4.8,1.09,26.7,9.0,8.8
2024-11-23,Java Sea East,115,-5,9.3,1.37,29.9,12.5,0
2024-11-23,Celebes Sea,121,2,8.0,1.15,27.3,4.7,16.2
2024-11-23,Banda Sea,128,-5,8.8,1.4,27.0,15.5,0
2024-11-23,Arafura Sea,136,-7,10.9,1.16,29.6,7.7,0
2024-11-23,Indian Ocean South,100,-7,11.8,1.05,28.8,11.5,0
2024-11-24,Malacca Strait,101,3,14.3,0.56,27.1,5.6,3.1
2024-11-24,South China Sea,110,2,11.2,1.32,27.3,6.4,10.2
2024-11-24,Java Sea West,108,-6,14.4,1.52,28.1,10.5,0
2024-11-24,Java Sea East,115,-5,11.4,1.16,26.0,13.1,0
2024-11-24,Celebes Sea,121,2,11.1,1.58,26.2,7.0,20.2
2024-11-24,Banda Sea,128,-5,6.5,0.57,27.5,6.1,6.8
2024-11-24,Arafura Sea,136,-7,11.5,0.99,27.1,7.7,7.8
2024-11-24,Indian Ocean South,100,-7,8.7,0.67,29.3,13.1,15.2
2024-11-25,Malacca Strait,101,3,13.1,1.23,27.8,13.8,0
2024-11-25,South China Sea,110,2,11.6,1.64,28.5,14.1,0
2024-11-25,Java Sea West,108,-6,12.6,0.51,28.4,12.2,2.9
2024-11-25,Java Sea East,115,-5,9.3,1.31,27.6,11.8,7.9
2024-11-25,Celebes Sea,121,2,12.1,0.93,26.7,10.8,0.9
2024-11-25,Banda Sea,128,-5,11.9,0.75,27.8,11.3,12.5
2024-11-25,Arafura Sea,136,-7,11.0,1.14,28.3,5.4,4.7
2024-11-25,Indian Ocean South,100,-7,13.7,0.61,26.1,12.3,0
2024-11-26,Malacca Strait,101,3,13.7,1.13,27.1,10.2,0
2024-11-26,South China Sea,110,2,12.4,1.68,27.9,10.8,3.1
2024-11-26,Java Sea West,108,-6,7.2,2.14,26.2,10.7,19.1
2024-11-26,Java Sea East,115,-5,14.2,2.03,28.4,9.4,12.8
2024-11-26,Celebes Sea,121,2,8.1,0.9,29.0,10.5,9.1
2024-11-26,Banda Sea,128,-5,12.1,1.46,26.5,2.5,19.4
2024-11-26,Arafura Sea,136,-7,9.1,1.71,27.0,8.9,5.6
2024-11-26,Indian Ocean South,100,-7,7.8,1.48,29.7,15.9,6.1
2024-11-27,Malacca Strait,101,3,4.7,0.86,27.3,10.8,3.4
2024-11-27,South China Sea,110,2,15.8,1.34,26.7,10.5,15.5
2024-11-27,Java Sea West,108,-6,11.4,1.52,27.1,14.6,0
2024-11-27,Java Sea East,115,-5,1.2,1.42,29.2,12.0,0
2024-11-27,Celebes Sea,121,2,10.0,0.86,26.7,10.7,0
2024-11-27,Banda Sea,128,-5,13.4,0.41,29.7,9.7,21.5
2024-11-27,Arafura Sea,136,-7,15.2,1.82,28.6,9.0,0
2024-11-27,Indian Ocean South,100,-7,10.0,0.49,29.4,10.9,3.8
2024-11-28,Malacca Strait,101,3,2.9,1.08,26.6,8.1,0
2024-11-28,South China Sea,110,2,11.0,1.57,28.4,11.3,0
2024-11-28,Java Sea West,108,-6,10.9,0.86,27.0,5.1,4.4
2024-11-28,Java Sea East,115,-5,9.5,0.95,29.1,11.7,7.4
2024-11-28,Celebes Sea,121,2,12.1,0.98,29.9,14.5,8.2
2024-11-28,Banda Sea,128,-5,13.7,0.78,26.2,17.1,0
2024-11-28,Arafura Sea,136,-7,10.5,1.22,28.8,12.1,0
2024-11-28,Indian Ocean South,100,-7,6.8,0.86,27.0,7.5,13.5
2024-11-29,Malacca Strait,101,3,12.0,1.61,26.7,16.0,0
2024-11-29,South China Sea,110,2,9.2,0.93,26.1,11.1,1.4
2024-11-29,Java Sea West,108,-6,6.5,0.53,27.0,12.1,0
2024-11-29,Java Sea East,115,-5,11.8,1.51,28.2,12.8,25.6
2024-11-29,Celebes Sea,121,2,9.7,1.12,28.0,6.4,3.9
2024-11-29,Banda Sea,128,-5,10.2,1.13,26.7,12.6,0
2024-11-29,Arafura Sea,136,-7,7.1,1.54,29.5,11.7,16.2
2024-11-29,Indian Ocean South,100,-7,12.5,1.13,28.5,11.8,23.8
2024-11-30,Malacca Strait,101,3,10.6,1.24,29.7,4.7,7.3
2024-11-30,South China Sea,110,2,10.4,1.34,29.5,9.3,7.7
2024-11-30,Java Sea West,108,-6,9.0,0.58,29.7,11.4,10.3
2024-11-30,Java Sea East,115,-5,13.2,1.4,26.9,11.5,10.7
2024-11-30,Celebes Sea,121,2,8.4,1.55,27.9,9.7,0.5
2024-11-30,Banda Sea,128,-5,8.9,1.02,29.8,12.8,7.1
2024-11-30,Arafura Sea,136,-7,5.0,0.97,28.2,11.7,8.1
2024-11-30,Indian Ocean South,100,-7,8.5,1.24,27.1,4.3,1.6
2024-12-01,Malacca Strait,101,3,15.1,3.02,26.3,10.8,2.1
2024-12-01,South China Sea,110,2,13.6,2.46,27.2,6.8,0
2024-12-01,Java Sea West,108,-6,15.1,2.42,28.2,1,0
2024-12-01,Java Sea East,115,-5,25.1,1.97,26.4,8.2,14.0
2024-12-01,Celebes Sea,121,2,12.1,1.83,26.5,10.1,4.7
2024-12-01,Banda Sea,128,-5,23.0,3.31,29.7,5.7,5.2
2024-12-01,Arafura Sea,136,-7,23.8,1.9,29.1,14.1,2.1
2024-12-01,Indian Ocean South,100,-7,25.4,1.56,29.1,12.4,10.8
2024-12-02,Malacca Strait,101,3,11.5,1.88,28.4,9.3,0
2024-12-02,South China Sea,110,2,14.7,1.8,27.2,12.3,7.6
2024-12-02,Java Sea West,108,-6,15.8,2.31,26.5,9.2,0
2024-12-02,Java Sea East,115,-5,14.6,2.63,29.5,15.0,13.5
2024-12-02,Celebes Sea,121,2,14.4,1.9,28.4,12.4,4.1
2024-12-02,Banda Sea,128,-5,21.5,2.64,28.8,12.9,11.5
2024-12-02,Arafura Sea,136,-7,24.2,1.36,26.1,9.3,0.5
2024-12-02,Indian Ocean South,100,-7,29.0,1.53,29.0,8.1,3.7
2024-12-03,Malacca Strait,101,3,12.2,2.08,28.5,9.1,9.5
2024-12-03,South China Sea,110,2,10.8,1.83,28.8,13.5,1.0
2024-12-03,Java Sea West,108,-6,16.2,2.01,26.7,10.9,0
2024-12-03,Java Sea East,115,-5,16.5,1.71,27.7,12.2,0
2024-12-03,Celebes Sea,121,2,14.2,2.75,28.2,14.8,0
2024-12-03,Banda Sea,128,-5,23.5,1.97,29.5,11.6,19.1
2024-12-03,Arafura Sea,136,-7,21.9,1.76,28.5,15.7,0
2024-12-03,Indian Ocean South,100,-7,22.0,2.36,26.7,7.8,6.7
2024-12-04,Malacca Strait,101,3,13.4,2.3,29.9,11.6,16.0
2024-12-04,South China Sea,110,2,13.6,2.89,28.4,13.0,10.8
2024-12-04,Java Sea West,108,-6,23.7,2.21,26.7,9.6,0
2024-12-04,Java Sea East,115,-5,15.3,1.66,29.1,10.6,4.4
2024-12-04,Celebes Sea,121,2,10.1,2.96,28.6,6.3,10.3
2024-12-04,Banda Sea,128,-5,19.7,2.04,29.6,8.7,4.1
2024-12-04,Arafura Sea,136,-7,21.5,2.99,28.5,6.8,6.8
2024-12-04,Indian Ocean South,100,-7,18.6,2.2,26.4,13.1,3.4
2024-12-05,Malacca Strait,101,3,9.7,2.49,27.2,9.0,0.8
2024-12-05,South China Sea,110,2,18.6,2.48,26.6,7.8,9.9
2024-12-05,Java Sea West,108,-6,18.6,3.1,26.7,12.7,0
2024-12-05,Java Sea East,115,-5,19.1,1.82,28.5,4.7,0
2024-12-05,Celebes Sea,121,2,11.1,2.11,28.7,9.7,4.2
2024-12-05,Banda Sea,128,-5,19.5,2.32,29.4,12.3,5.9
2024-12-05,Arafura Sea,136,-7,22.3,1.9,28.4,11.1,4.9
2024-12-05,Indian Ocean South,100,-7,19.5,1.92,28.2,6.2,1.5
2024-12-06,Malacca Strait,101,3,11.0,1.75,27.4,7.1,0
2024-12-06,South China Sea,110,2,16.2,2.27,29.2,11.9,0
2024-12-06,Java Sea West,108,-6,18.6,1.73,27.8,12.6,2.5
2024-12-06,Java Sea East,115,-5,15.2,1.83,26.4,6.2,14.4
2024-12-06,Celebes Sea,121,2,12.8,2.56,29.2,12.1,14.9
2024-12-06,Banda Sea,128,-5,21.9,2.52,26.7,14.5,0
2024-12-06,Arafura Sea,136,-7,24.1,2.0,27.6,9.0,15.5
2024-12-06,Indian Ocean South,100,-7,23.0,1.43,28.1,9.9,14.7
2024-12-07,Malacca Strait,101,3,18.1,2.66,28.3,11.6,16.0
2024-12-07,South China Sea,110,2,8.6,1.61,28.2,10.3,15.7
2024-12-07,Java Sea West,108,-6,23.5,1.78,26.4,5.0,23.8
2024-12-07,Java Sea East,115,-5,24.5,2.47,29.2,10.8,3.7
2024-12-07,Celebes Sea,121,2,11.0,1.39,29.0,6.7,11.1
2024-12-07,Banda Sea,128,-5,16.5,2.56,26.1,12.8,3.5
2024-12-07,Arafura Sea,136,-7,17.2,1.76,26.8,6.5,8.8
2024-12-07,Indian Ocean South,100,-7,25.2,2.75,28.3,6.6,4.8
2024-12-08,Malacca Strait,101,3,13.5,2.6,27.9,6.3,10.9
2024-12-08,South China Sea,110,2,16.8,1.88,27.7,11.2,2.4
2024-12-08,Java Sea West,108,-6,23.2,1.72,29.9,12.7,12.9
2024-12-08,Java Sea East,115,-5,15.6,1.61,29.8,3.6,0
2024-12-08,Celebes Sea,121,2,11.2,2.91,26.2,13.3,15.8
2024-12-08,Banda Sea,128,-5,23.5,1.45,27.7,7.4,6.0
2024-12-08,Arafura Sea,136,-7,25.1,2.78,26.7,7.9,0.5
2024-12-08,Indian Ocean South,100,-7,19.1,1.49,27.8,13.5,6.7
2024-12-09,Malacca Strait,101,3,9.1,2.46,28.7,8.1,14.6
2024-12-09,South China Sea,110,2,12.4,2.52,29.3,10.2,10.7
2024-12-09,Java Sea West,108,-6,24.8,0.82,27.1,9.7,0
2024-12-09,Java Sea East,115,-5,23.1,1.18,26.2,9.8,0
2024-12-09,Celebes Sea,121,2,19.5,2.26,26.3,9.3,0
2024-12-09,Banda Sea,128,-5,17.3,2.56,27.9,12.8,16.5
2024-12-09,Arafura Sea,136,-7,19.8,2.24,27.4,8.1,15.8
2024-12-09,Indian Ocean South,100,-7,23.9,2.68,27.2,8.8,0
2024-12-10,Malacca Strait,101,3,10.8,2.85,29.9,8.7,11.8
2024-12-10,South China Sea,110,2,15.5,1.74,26.2,10.6,3.0
2024-12-10,Java Sea West,108,-6,23.7,2.14,27.2,5.0,7.4
2024-12-10,Java Sea East,115,-5,19.0,2.59,27.8,5.1,2.6
2024-12-10,Celebes Sea,121,2,17.0,2.94,27.8,8.4,10.3
2024-12-10,Banda Sea,128,-5,18.2,2.62,27.2,11.6,1.9
2024-12-10,Arafura Sea,136,-7,18.3,2.03,26.9,11.5,9.0
2024-12-10,Indian Ocean South,100,-7,23.1,1.18,27.0,5.9,0
2024-12-11,Malacca Strait,101,3,11.3,3.01,27.9,8.2,3.9
2024-12-11,South China Sea,110,2,17.9,3.09,27.9,9.6,5.2
2024-12-11,Java Sea West,108,-6,18.6,2.84,26.3,11.4,12.9
2024-12-11,Java Sea East,115,-5,18.0,2.35,29.7,9.5,0
2024-12-11,Celebes Sea,121,2,11.6,2.7,28.3,12.5,10.3
2024-12-11,Banda Sea,128,-5,18.4,2.8,28.0,9.7,0
2024-12-11,Arafura Sea,136,-7,24.9,2.53,28.4,12.4,7.8
2024-12-11,Indian Ocean South,100,-7,18.8,2.06,28.3,13.2,0
2024-12-12,Malacca Strait,101,3,14.7,2.1,28.4,5.3,0
2024-12-12,South China Sea,110,2,15.8,2.77,28.2,6.1,6.3
2024-12-12,Java Sea West,108,-6,21.7,2.99,28.8,12.4,15.7
2024-12-12,Java Sea East,115,-5,16.9,2.51,29.6,11.2,10.9
2024-12-12,Celebes Sea,121,2,17.8,1.72,27.2,10.0,0
2024-12-12,Banda Sea,128,-5,19.4,2.11,27.8,4.3,0
2024-12-12,Arafura Sea,136,-7,24.1,2.56,28.8,7.9,12.9
2024-12-12,Indian Ocean South,100,-7,21.7,2.34,26.2,12.0,11.8
2024-12-13,Malacca Strait,101,3,11.5,1.97,29.6,13.2,0
2024-12-13,South China Sea,110,2,11.9,3.09,28.6,12.7,0.2
2024-12-13,Java Sea West,108,-6,23.7,1.65,28.3,7.6,24.8
2024-12-13,Java Sea East,115,-5,22.0,2.4,29.2,11.0,14.0
2024-12-13,Celebes Sea,121,2,10.0,2.77,28.1,14.2,11.4
2024-12-13,Banda Sea,128,-5,20.9,2.8,29.0,10.9,1.8
2024-12-13,Arafura Sea,136,-7,22.2,2.5,28.0,7.7,3.5
2024-12-13,Indian Ocean South,100,-7,16.4,2.58,26.1,11.2,0
2024-12-14,Malacca Strait,101,3,14.2,2.47,29.4,11.6,0
2024-12-14,South China Sea,110,2,11.8,2.49,29.4,13.5,0.2
2024-12-14,Java Sea West,108,-6,21.3,1.71,29.3,8.6,13.7
2024-12-14,Java Sea East,115,-5,20.1,2.29,29.0,10.5,0
2024-12-14,Celebes Sea,121,2,12.7,1.74,29.0,11.6,9.1
2024-12-14,Banda Sea,128,-5,27.6,2.43,28.1,15.2,0
2024-12-14,Arafura Sea,136,-7,20.4,1.75,26.5,9.9,2.7
2024-12-14,Indian Ocean South,100,-7,16.5,1.48,29.2,12.9,0
2024-12-15,Malacca Strait,101,3,9.1,2.11,27.2,9.6,0
2024-12-15,South China Sea,110,2,10.4,1.99,29.1,7.1,5.2
2024-12-15,Java Sea West,108,-6,22.0,2.04,28.8,5.9,4.3
2024-12-15,Java Sea East,115,-5,20.6,2.57,28.5,8.8,0
2024-12-15,Celebes Sea,121,2,21.1,2.19,29.4,7.4,8.2
2024-12-15,Banda Sea,128,-5,17.9,3.0,28.6,13.6,0
2024-12-15,Arafura Sea,136,-7,20.1,1.87,27.4,11.0,2.4
2024-12-15,Indian Ocean South,100,-7,18.5,2.22,26.2,12.4,12.1
2024-12-16,Malacca Strait,101,3,8.7,1.89,29.4,7.0,2.7
2024-12-16,South China Sea,110,2,12.8,2.67,29.7,9.0,14.3
2024-12-16,Java Sea West,108,-6,21.0,2.18,28.8,9.3,6.1
2024-12-16,Java Sea East,115,-5,23.3,1.66,29.8,8.7,0.9
2024-12-16,Celebes Sea,121,2,15.8,1.69,27.6,9.2,26.7
2024-12-16,Banda Sea,128,-5,24.3,3.05,28.2,15.5,21.8
2024-12-16,Arafura Sea,136,-7,24.0,1.76,27.7,13.3,1.1
2024-12-16,Indian Ocean South,100,-7,19.0,1.32,27.8,6.1,3.1
2024-12-17,Malacca Strait,101,3,13.9,1.73,28.3,9.2,3.9
2024-12-17,South China Sea,110,2,12.7,2.75,29.7,12.7,0
2024-12-17,Java Sea West,108,-6,22.9,2.54,28.0,10.2,0
2024-12-17,Java Sea East,115,-5,17.7,2.49,27.3,11.4,4.1
2024-12-17,Celebes Sea,121,2,15.5,2.11,28.2,11.3,2.3
2024-12-17,Banda Sea,128,-5,14.0,2.42,26.1,15.3,2.1
2024-12-17,Arafura Sea,136,-7,27.3,2.89,29.0,13.0,0
2024-12-17,Indian Ocean South,100,-7,22.1,2.58,27.2,10.9,14.1
2024-12-18,Malacca Strait,101,3,15.2,2.42,28.2,5.3,9.6
2024-12-18,South China Sea,110,2,13.4,3.16,27.6,10.2,0
2024-12-18,Java Sea West,108,-6,25.0,3.01,28.4,8.9,2.3
2024-12-18,Java Sea East,115,-5,22.0,3.45,29.5,11.9,4.0
2024-12-18,Celebes Sea,121,2,14.6,1.87,26.7,12.3,6.5
2024-12-18,Banda Sea,128,-5,22.9,3.01,29.6,6.3,0
2024-12-18,Arafura Sea,136,-7,21.6,2.04,29.0,10.9,6.1
2024-12-18,Indian Ocean South,100,-7,19.9,2.0,27.1,8.4,3.1
2024-12-19,Malacca Strait,101,3,13.1,1.49,28.6,13.2,8.4
2024-12-19,South China Sea,110,2,16.5,2.67,26.6,10.0,0
2024-12-19,Java Sea West,108,-6,16.8,1.94,27.9,9.7,0
2024-12-19,Java Sea East,115,-5,18.2,2.71,26.7,13.1,9.4
2024-12-19,Celebes Sea,121,2,14.5,2.14,27.1,13.3,0
2024-12-19,Banda Sea,128,-5,18.7,1.89,29.3,11.9,6.7
2024-12-19,Arafura Sea,136,-7,17.8,2.26,26.9,8.3,5.7
2024-12-19,Indian Ocean South,100,-7,21.4,1.93,29.7,10.5,6.7
2024-12-20,Malacca Strait,101,3,12.4,2.18,29.6,8.6,7.2
2024-12-20,South China Sea,110,2,15.5,3.07,28.3,13.3,5.6
2024-12-20,Java Sea West,108,-6,22.3,2.43,27.0,7.3,17.4
2024-12-20,Java Sea East,115,-5,23.3,3.0,28.5,14.2,12.1
2024-12-20,Celebes Sea,121,2,11.3,1.61,26.4,7.2,3.0
2024-12-20,Banda Sea,128,-5,13.8,1.53,28.6,8.1,5.1
2024-12-20,Arafura Sea,136,-7,23.2,1.3,29.7,10.7,0
2024-12-20,Indian Ocean South,100,-7,23.5,2.69,26.7,12.8,0
2024-12-21,Malacca Strait,101,3,14.3,2.22,27.0,17.8,12.3
2024-12-21,South China Sea,110,2,13.2,2.49,29.1,11.6,2.1
2024-12-21,Java Sea West,108,-6,20.7,1.67,27.4,10.9,15.4
2024-12-21,Java Sea East,115,-5,23.1,3.01,29.7,9.5,0
2024-12-21,Celebes Sea,121,2,15.4,1.48,27.9,11.8,15.0
2024-12-21,Banda Sea,128,-5,21.8,2.2,27.4,15.6,15.1
2024-12-21,Arafura Sea,136,-7,25.0,2.37,29.3,9.9,3.3
2024-12-21,Indian Ocean South,100,-7,26.9,3.5,29.3,7.6,12.7
2024-12-22,Malacca Strait,101,3,13.4,1.7,28.3,15.7,17.7
2024-12-22,South China Sea,110,2,14.2,2.24,29.2,7.0,2.9
2024-12-22,Java Sea West,108,-6,20.1,3.04,28.1,7.1,9.7
2024-12-22,Java Sea East,115,-5,26.1,1.56,28.7,12.3,11.4
2024-12-22,Celebes Sea,121,2,16.0,2.81,27.1,9.4,5.5
2024-12-22,Banda Sea,128,-5,15.9,2.79,29.9,11.4,4.4
2024-12-22,Arafura Sea,136,-7,20.5,2.11,26.5,9.2,5.9
2024-12-22,Indian Ocean South,100,-7,21.6,1.6,29.7,10.8,0
2024-12-23,Malacca Strait,101,3,8.2,1.5,26.5,10.9,11.7
2024-12-23,South China Sea,110,2,9.5,1.76,27.1,10.8,4.2
2024-12-23,Java Sea West,108,-6,22.3,2.5,27.6,9.7,10.1
2024-12-23,Java Sea East,115,-5,21.1,2.58,26.7,9.9,0
2024-12-23,Celebes Sea,121,2,13.3,2.95,29.6,12.0,5.1
2024-12-23,Banda Sea,128,-5,20.5,1.85,28.1,10.0,11.6
2024-12-23,Arafura Sea,136,-7,20.2,2.7,26.4,13.6,5.3
2024-12-23,Indian Ocean South,100,-7,24.0,1.23,26.5,13.9,14.7
2024-12-24,Malacca Strait,101,3,17.6,1.37,27.5,10.1,0
2024-12-24,South China Sea,110,2,15.3,3.0,29.7,9.8,0
2024-12-24,Java Sea West,108,-6,21.7,1.82,29.0,7.8,0
2024-12-24,Java Sea East,115,-5,19.7,2.06,30.0,16.8,0
2024-12-24,Celebes Sea,121,2,9.7,2.7,27.0,10.0,7.6
2024-12-24,Banda Sea,128,-5,23.2,2.15,28.1,9.1,0
2024-12-24,Arafura Sea,136,-7,26.7,2.0,29.8,11.2,6.8
2024-12-24,Indian Ocean South,100,-7,20.2,3.23,28.2,8.4,9.5
2024-12-25,Malacca Strait,101,3,12.4,1.48,27.2,11.9,4.1
2024-12-25,South China Sea,110,2,13.3,1.85,27.5,9.0,10.3
2024-12-25,Java Sea West,108,-6,23.6,2.17,29.8,8.2,1.2
2024-12-25,Java Sea East,115,-5,18.3,1.8,27.7,10.6,7.1
2024-12-25,Celebes Sea,121,2,17.0,2.06,28.9,11.7,0
2024-12-25,Banda Sea,128,-5,23.0,2.5,29.7,7.9,0
2024-12-25,Arafura Sea,136,-7,22.8,1.61,26.6,11.3,2.2
2024-12-25,Indian Ocean South,100,-7,20.9,2.3,27.0,9.3,8.9
2024-12-26,Malacca Strait,101,3,15.6,1.62,26.8,7.2,23.2
2024-12-26,South China Sea,110,2,13.6,1.83,27.2,10.7,8.0
2024-12-26,Java Sea West,108,-6,24.6,2.54,27.3,5.6,1.3
2024-12-26,Java Sea East,115,-5,16.4,2.53,29.9,9.7,6.3
2024-12-26,Celebes Sea,121,2,14.2,2.41,26.1,8.2,6.1
2024-12-26,Banda Sea,128,-5,19.4,1.61,26.3,6.6,1.3
2024-12-26,Arafura Sea,136,-7,26.7,2.28,29.0,13.9,25.5
2024-12-26,Indian Ocean South,100,-7,21.4,1.01,27.7,9.1,8.3
