id,date_gmt,time_gmt,lon,lat,quality_flag,radiance,zone
4602,20240602,1448,137.3197,-7.8186,2,19.346,Arafura Sea
4603,20240909,0503,122.1833,3.7894,1,32.543,Celebes Sea
4604,20240513,0014,109.9479,-6.1909,2,42.188,Java Sea
4605,20240703,2237,112.9389,-5.4002,10,18.727,Java Sea
4606,20241023,1920,123.633,-0.0677,1,33.155,Celebes Sea
4607,20240823,1937,134.4934,-5.9859,2,11.866,Arafura Sea
4608,20241127,1954,101.9956,2.7243,2,41.675,Malacca Strait
4609,20241221,0337,101.7382,2.4071,1,11.312,Malacca Strait
4610,20240125,0814,112.7086,-6.6899,8,28.705,Java Sea
4611,20241201,0449,99.728,-4.9576,2,27.801,Indian Ocean
4612,20241201,1922,102.5309,2.1492,1,15.709,Malacca Strait
4613,20240811,0205,103.669,1.0513,3,3.319,Malacca Strait
4614,20240313,0918,119.6477,-1.0088,8,45.786,Celebes Sea
4615,20240512,1832,123.3822,-1.2161,1,17.777,Celebes Sea
4616,20240608,1017,137.4324,-7.7134,1,32.225,Arafura Sea
4617,20241011,0146,101.8126,3.1897,8,44.778,Malacca Strait
4618,20240615,0755,104.4123,-5.1328,1,12.974,Indian Ocean
4619,20241205,1010,115.1901,-0.8843,1,47.187,South China Sea
4620,20240715,1803,102.9558,-4.8528,8,4.573,Indian Ocean
4621,20240328,1540,101.2985,1.5097,2,45.435,Malacca Strait
4622,20240711,0539,121.813,2.5647,1,20.172,Celebes Sea
4623,20241020,0152,114.114,-4.1494,1,11.591,Java Sea
4624,20240118,0821,120.346,0.6259,3,28.732,Celebes Sea
4625,20241024,1020,108.9023,-6.5695,1,11.458,Java Sea
4626,20240422,1924,135.385,-6.1713,8,35.419,Arafura Sea
4627,20240505,2310,102.4601,2.2517,1,1.577,Malacca Strait
4628,20240407,0804,110.4792,-6.9327,8,3.913,Java Sea
4629,20240317,0557,121.6279,-0.8669,2,17.792,Celebes Sea
4630,20241217,0145,123.1518,1.9541,1,47.745,Celebes Sea
4631,20240702,0753,108.5952,-4.3471,1,37.03,Java Sea
4632,20240510,0219,133.4281,-5.7392,2,12.865,Arafura Sea
4633,20240322,0058,139.0551,-8.7831,2,10.361,Arafura Sea
4634,20241206,2102,114.3742,-5.3791,8,29.227,Java Sea
4635,20240716,1429,100.8842,-4.1178,3,12.388,Indian Ocean
4636,20240512,1139,103.061,2.3684,1,44.338,Malacca Strait
4637,20241011,2222,114.2966,-5.4872,1,38.69,Java Sea
4638,20240720,0623,133.7552,-8.7979,2,10.668,Arafura Sea
4639,20240307,2241,112.8362,1.3895,1,47.337,South China Sea
4640,20240210,2021,110.5566,-4.7644,2,37.462,Java Sea
4641,20240114,0427,108.1599,-5.8705,8,1.203,Java Sea
4642,20240224,0932,102.8692,1.9595,1,24.137,Malacca Strait
4643,20240710,1747,114.5278,-4.2866,10,49.443,Java Sea
4644,20241015,0737,136.1722,-5.485,1,14.453,Arafura Sea
4645,20240312,0510,101.3088,2.434,2,11.83,Malacca Strait
4646,20240415,1410,139.7045,-6.971,3,19.025,Arafura Sea
4647,20240920,0256,109.8513,-4.0409,2,41.449,Java Sea
4648,20240603,1221,123.8043,2.9809,2,31.435,Celebes Sea
4649,20240627,1218,112.9481,-5.2481,2,49.923,Java Sea
4650,20241001,0023,103.0698,1.4331,1,8.909,Malacca Strait
4651,20241217,1223,116.8046,2.2731,1,16.847,South China Sea
4652,20241016,1522,100.0373,1.2074,2,38.343,Malacca Strait
4653,20240124,1914,112.794,-5.8727,2,21.464,Java Sea
4654,20240124,0444,112.4918,-5.9689,8,1.879,Java Sea
4655,20240823,0131,135.1671,-8.6931,8,12.445,Arafura Sea
4656,20240214,0319,135.9635,-6.3083,1,1.123,Arafura Sea
4657,20241203,1222,102.4723,3.4057,8,24.331,Malacca Strait
4658,20240323,1642,112.3902,-1.2685,3,43.762,South China Sea
4659,20240822,1605,114.8425,1.5267,1,47.994,South China Sea
4660,20240917,0247,135.9603,-5.462,1,23.671,Arafura Sea
4661,20240703,1337,135.5536,-7.3365,1,44.629,Arafura Sea
4662,20241208,1240,101.5254,-6.8971,1,1.2,Indian Ocean
4663,20240704,0237,120.8525,-1.2835,1,17.044,Celebes Sea
4664,20240603,1625,98.4989,-7.696,1,30.546,Indian Ocean
4665,20241123,1328,108.9006,-4.1536,8,42.36,Java Sea
4666,20240719,1533,113.0224,1.5589,2,24.346,South China Sea
4667,20240724,0627,136.5523,-6.5739,1,46.521,Arafura Sea
4668,20240523,0656,109.1343,-5.1191,1,41.624,Java Sea
4669,20241203,1315,113.3334,-4.5589,1,0.714,Java Sea
4670,20241225,0024,111.3787,-5.7839,1,10.588,Java Sea
4671,20240928,1343,112.2416,-5.288,1,32.753,Java Sea
4672,20240701,1311,111.2654,-0.9246,3,10.036,South China Sea
4673,20241124,1123,101.3932,2.4113,1,19.884,Malacca Strait
4674,20240526,0219,134.1634,-6.5681,1,44.054,Arafura Sea
4675,20241206,1513,114.3894,-1.6975,1,37.744,South China Sea
4676,20240528,2213,102.095,3.1283,10,37.533,Malacca Strait
4677,20240627,1335,102.734,1.6878,1,25.985,Malacca Strait
4678,20240901,2154,133.0901,-8.0287,8,41.302,Arafura Sea
4679,20240705,2121,137.0788,-6.9777,1,10.394,Arafura Sea
4680,20240204,2032,122.3231,-1.6156,8,38.224,Celebes Sea
4681,20240421,1225,103.1807,1.0901,1,11.812,Malacca Strait
4682,20240317,0210,139.5696,-7.7851,2,21.0,Arafura Sea
4683,20240107,0631,113.2336,-1.3207,10,30.75,South China Sea
4684,20240127,0713,137.6749,-6.5951,1,17.579,Arafura Sea
4685,20240405,2221,137.6641,-8.5694,1,6.744,Arafura Sea
4686,20240827,0321,139.67,-7.6799,2,2.848,Arafura Sea
4687,20240613,1603,115.0531,-1.5029,1,23.076,South China Sea
4688,20240605,0939,112.9071,-4.6814,8,14.959,Java Sea
4689,20241220,1632,119.3612,0.1332,1,45.023,Celebes Sea
4690,20240209,1831,104.2555,-8.6308,1,20.976,Indian Ocean
4691,20240728,1153,120.2305,2.3553,1,17.646,Celebes Sea
4692,20241226,1236,123.9756,3.7528,1,32.948,Celebes Sea
4693,20240128,0435,137.959,-6.7458,2,42.865,Arafura Sea
4694,20241227,0820,120.4825,2.0254,3,23.172,Celebes Sea
4695,20240224,0734,116.8808,2.1806,8,42.29,South China Sea
4696,20240123,1844,101.3597,3.3308,8,18.691,Malacca Strait
4697,20240405,0641,101.6011,2.3308,2,48.662,Malacca Strait
4698,20241025,0600,135.5522,-5.2567,1,46.222,Arafura Sea
4699,20240801,1335,120.4239,-1.0746,1,38.863,Celebes Sea
4700,20240818,0128,135.8683,-6.1781,10,7.223,Arafura Sea
4701,20240421,2235,133.2035,-5.5683,1,5.46,Arafura Sea
4702,20241014,1227,108.0798,-4.2611,8,48.936,Java Sea
4703,20240808,0932,103.777,1.598,3,11.578,Malacca Strait
4704,20240821,0344,111.2544,-0.1019,2,0.624,South China Sea
4705,20240527,0631,103.4285,2.4712,2,24.177,Malacca Strait
4706,20241008,0246,101.5644,2.3518,1,30.051,Malacca Strait
4707,20240718,2047,122.7135,0.0503,2,48.363,Celebes Sea
4708,20240914,1754,133.3505,-7.5849,1,8.461,Arafura Sea
4709,20240314,1317,108.6616,-4.0972,1,49.23,Java Sea
4710,20241011,1600,139.2621,-6.2543,1,42.546,Arafura Sea
4711,20241026,1400,135.7027,-5.6721,3,2.524,Arafura Sea
4712,20240115,0620,112.0593,-6.8332,2,13.253,Java Sea
4713,20240524,1554,103.0331,1.6954,1,20.393,Malacca Strait
4714,20240118,1913,123.1014,1.8174,1,5.812,Celebes Sea
4715,20240217,0712,123.7316,0.2678,1,47.973,Celebes Sea
4716,20241109,2011,100.5034,2.9809,3,18.244,Malacca Strait
4717,20241102,0638,108.6061,-4.291,3,15.361,Java Sea
4718,20241010,0220,137.0448,-8.3358,8,28.453,Arafura Sea
4719,20241222,0708,122.6917,1.5378,3,12.722,Celebes Sea
4720,20240813,1340,121.2383,0.5124,1,19.669,Celebes Sea
4721,20240627,0249,113.0954,-5.2683,8,47.475,Java Sea
4722,20240818,0618,102.5907,2.6925,2,14.865,Malacca Strait
4723,20240907,1344,134.361,-6.8878,1,37.933,Arafura Sea
4724,20240823,0048,137.4355,-5.5096,1,19.403,Arafura Sea
4725,20240610,1720,123.3873,0.8315,1,6.302,Celebes Sea
4726,20240817,1328,114.0699,-6.767,1,41.546,Java Sea
4727,20240323,2138,101.8093,1.2144,2,7.171,Malacca Strait
4728,20240915,1017,109.5937,-4.2344,8,2.158,Java Sea
4729,20241127,0000,122.762,-0.8858,1,19.215,Celebes Sea
4730,20241106,0830,101.9287,2.7839,3,33.288,Malacca Strait
4731,20240803,0618,110.2654,-4.7481,8,29.021,Java Sea
4732,20240223,2314,103.7921,3.094,1,22.904,Malacca Strait
4733,20240522,1654,135.4881,-6.1233,2,16.495,Arafura Sea
4734,20241002,2233,137.5829,-5.2074,1,18.582,Arafura Sea
4735,20240624,1315,114.4784,-4.5432,1,39.474,Java Sea
4736,20240710,2302,120.7216,-0.0814,1,32.626,Celebes Sea
4737,20240901,1932,110.896,-4.403,2,36.894,Java Sea
4738,20240711,2248,103.8758,-7.8833,1,24.501,Indian Ocean
4739,20241110,2322,121.1416,-0.5083,3,19.153,Celebes Sea
4740,20241005,0756,138.9788,-5.8903,1,18.298,Arafura Sea
4741,20240211,1054,110.2472,-6.8392,3,26.758,Java Sea
4742,20240901,2010,98.0678,-8.0381,1,48.095,Indian Ocean
4743,20240803,1233,102.9119,-4.46,1,37.498,Indian Ocean
4744,20240921,1229,100.6428,3.789,2,47.95,Malacca Strait
4745,20240421,1543,110.9258,-4.5837,1,28.047,Java Sea
4746,20240825,2233,134.9538,-6.7589,1,5.251,Arafura Sea
4747,20241005,0517,98.5137,-8.3857,3,4.969,Indian Ocean
4748,20241208,0444,139.7411,-5.2674,2,0.548,Arafura Sea
4749,20240608,2155,104.9908,-7.0412,2,36.751,Indian Ocean
4750,20240503,1720,99.8842,-7.2914,2,27.169,Indian Ocean
4751,20240525,0014,123.6123,-0.5658,1,17.684,Celebes Sea
4752,20240905,1320,109.4212,-4.2554,1,33.553,Java Sea
4753,20241027,1723,108.0816,2.9031,10,22.43,South China Sea
4754,20240721,0409,103.1728,2.7526,1,39.083,Malacca Strait
4755,20240914,1718,133.4178,-7.3287,1,48.041,Arafura Sea
4756,20241117,1701,111.0678,-6.8484,1,29.043,Java Sea
4757,20241026,2025,112.8994,-1.9374,2,23.608,South China Sea
4758,20240707,0735,109.9212,-1.744,1,15.029,South China Sea
4759,20240317,0013,111.2836,-4.7673,1,35.199,Java Sea
4760,20240526,2136,102.4347,2.5467,1,4.496,Malacca Strait
4761,20241123,0743,113.6491,-6.2814,8,2.211,Java Sea
4762,20240213,1324,97.4885,-4.2463,1,21.861,Indian Ocean
4763,20240627,1018,104.7688,-6.3792,1,37.631,Indian Ocean
4764,20240705,0522,120.6565,1.6919,8,4.26,Celebes Sea
4765,20240914,0246,113.7047,0.0687,1,49.13,South China Sea
4766,20240106,1218,100.175,2.9795,8,21.233,Malacca Strait
4767,20241111,0640,108.7273,-6.2145,2,31.401,Java Sea
4768,20240310,0801,102.7524,-4.544,1,21.112,Indian Ocean
4769,20240828,0709,121.7284,-0.2727,8,45.504,Celebes Sea
4770,20241109,0449,100.2239,1.5331,8,26.479,Malacca Strait
4771,20240115,0241,109.8625,-6.2373,8,46.288,Java Sea
4772,20240601,0542,138.2916,-6.5338,1,1.764,Arafura Sea
4773,20240714,1434,103.7205,1.0913,1,17.321,Malacca Strait
4774,20240825,0236,102.2565,-5.119,1,38.138,Indian Ocean
4775,20241026,1718,102.9422,1.198,2,37.81,Malacca Strait
4776,20240317,2104,119.7831,2.9241,8,18.149,Celebes Sea
4777,20241112,0428,133.3329,-6.654,1,43.711,Arafura Sea
4778,20240720,1302,119.601,2.8921,1,42.626,Celebes Sea
4779,20241205,0838,136.3406,-8.0881,3,3.636,Arafura Sea
4780,20241225,0547,110.6581,-2.6749,1,37.905,South China Sea
4781,20240418,0718,102.4014,3.4423,2,15.137,Malacca Strait
4782,20241127,0725,139.5213,-5.1084,1,18.062,Arafura Sea
4783,20241218,1101,112.0882,-6.2019,3,9.958,Java Sea
4784,20240210,1715,101.1819,-5.7972,1,41.56,Indian Ocean
4785,20240111,0117,119.234,-0.0841,3,46.899,Celebes Sea
4786,20241001,1008,121.4779,-1.3652,1,45.61,Celebes Sea
4787,20240116,0830,100.6816,1.1781,1,28.833,Malacca Strait
4788,20240216,0800,108.7506,-6.7848,8,1.963,Java Sea
4789,20240923,0833,135.4958,-6.8885,8,20.108,Arafura Sea
4790,20240525,0825,136.4073,-8.1676,2,19.163,Arafura Sea
4791,20241202,0950,108.9457,-5.8187,8,23.763,Java Sea
4792,20240107,1313,108.0468,-6.6831,2,25.303,Java Sea
4793,20240922,1800,113.8814,-6.6017,2,15.654,Java Sea
4794,20240105,1245,122.8686,-1.2982,2,16.766,Celebes Sea
4795,20240714,1735,99.9877,-5.5503,1,46.798,Indian Ocean
4796,20240716,1620,113.184,-5.7179,1,7.899,Java Sea
4797,20240416,1210,112.9813,-1.509,8,30.686,South China Sea
4798,20240401,0648,112.6363,1.5352,10,48.915,South China Sea
4799,20240702,1622,110.5669,-4.7785,2,9.816,Java Sea
4800,20240410,2205,121.7943,0.8079,8,4.662,Celebes Sea
4801,20240515,1031,122.0121,3.0146,1,10.484,Celebes Sea
4802,20240525,1802,112.0458,-0.2207,10,29.008,South China Sea
4803,20240627,1221,102.136,2.8095,10,28.961,Malacca Strait
4804,20240122,0616,98.8641,-7.0753,3,1.551,Indian Ocean
4805,20241219,0333,103.6341,2.2044,8,43.329,Malacca Strait
4806,20240811,1317,113.6725,-4.8827,2,44.575,Java Sea
4807,20240222,1632,113.9884,-4.2643,2,23.088,Java Sea
4808,20241019,0332,100.2734,3.1567,1,23.398,Malacca Strait
4809,20240202,0821,109.7307,-4.7104,2,22.263,Java Sea
4810,20240205,1230,122.5694,0.6955,1,34.865,Celebes Sea
4811,20241027,0331,119.3334,3.8128,1,38.028,Celebes Sea
4812,20241106,0843,123.2393,1.0533,2,29.334,Celebes Sea
4813,20240504,2343,121.0217,1.8291,2,49.97,Celebes Sea
4814,20241208,0117,139.1297,-8.2268,3,11.118,Arafura Sea
4815,20240619,1201,109.8288,0.1777,10,24.906,South China Sea
4816,20240518,2206,113.2596,-4.4962,8,13.914,Java Sea
4817,20240502,1402,100.0191,3.239,1,7.875,Malacca Strait
4818,20240710,0138,139.964,-8.7963,1,24.57,Arafura Sea
4819,20241218,1621,121.6203,-1.032,2,37.583,Celebes Sea
4820,20240509,1836,101.8138,1.6184,3,41.23,Malacca Strait
4821,20241120,1551,123.4806,0.249,2,20.847,Celebes Sea
4822,20240824,1153,123.3852,3.9507,2,23.341,Celebes Sea
4823,20241208,2104,123.8919,2.002,1,45.558,Celebes Sea
4824,20241223,0445,110.9035,2.8435,1,29.709,South China Sea
4825,20240218,1025,137.8524,-7.0177,1,0.6,Arafura Sea
4826,20241201,0859,121.3773,3.5703,1,8.311,Celebes Sea
4827,20240207,0325,103.1731,1.1402,1,42.413,Malacca Strait
4828,20240115,0356,100.5906,3.3292,10,22.67,Malacca Strait
4829,20240814,0620,102.8799,-6.6564,3,0.959,Indian Ocean
4830,20241215,0538,114.8497,-1.9293,2,45.88,South China Sea
4831,20240216,2325,134.4746,-6.809,1,7.207,Arafura Sea
4832,20240324,1104,115.6337,-0.3696,1,20.115,South China Sea
4833,20240910,1330,98.8571,-8.6663,1,6.742,Indian Ocean
4834,20240817,0502,103.3046,2.1519,10,34.262,Malacca Strait
4835,20240211,2222,100.0858,3.0811,3,2.124,Malacca Strait
4836,20240501,2230,111.5358,-2.612,2,11.709,South China Sea
4837,20240127,2228,109.3926,1.6248,1,22.054,South China Sea
4838,20240424,2010,99.2919,-8.9787,1,31.547,Indian Ocean
4839,20241009,0744,137.8412,-7.3525,1,8.75,Arafura Sea
4840,20240818,2135,102.9633,-4.4326,1,44.529,Indian Ocean
4841,20240615,0714,114.7691,-6.9039,1,19.219,Java Sea
4842,20241118,1221,115.7153,1.5432,1,41.692,South China Sea
4843,20240801,2323,108.7715,-6.6426,1,49.098,Java Sea
4844,20240602,1731,114.7481,-6.5307,1,44.529,Java Sea
4845,20240622,1854,108.6483,-4.6827,2,48.382,Java Sea
4846,20240618,1255,121.1701,-0.96,2,20.259,Celebes Sea
4847,20240311,2123,100.0998,2.1486,1,4.826,Malacca Strait
4848,20240823,1137,116.5633,2.2353,1,10.437,South China Sea
4849,20240227,0512,110.2542,-0.9925,1,13.722,South China Sea
4850,20241101,2131,115.2651,-0.9946,1,21.444,South China Sea
4851,20240213,0804,109.3815,-6.1935,2,16.332,Java Sea
4852,20240608,0408,103.4363,-6.8423,8,42.419,Indian Ocean
4853,20240124,2100,139.3206,-5.9049,2,5.807,Arafura Sea
4854,20240803,1917,119.5407,1.4972,2,2.656,Celebes Sea
4855,20240508,1419,113.4098,2.8046,3,27.913,South China Sea
4856,20241204,0432,139.0517,-6.0904,8,5.943,Arafura Sea
4857,20240117,0034,137.2103,-8.9669,1,40.418,Arafura Sea
4858,20240902,1701,119.0596,3.1166,1,10.033,Celebes Sea
4859,20240118,2346,113.8755,-5.9803,1,44.713,Java Sea
4860,20240621,1642,103.9237,3.1306,3,21.89,Malacca Strait
4861,20240225,0706,113.3127,0.8086,10,20.841,South China Sea
4862,20240321,0256,101.2138,1.0661,1,14.885,Malacca Strait
4863,20240505,1645,101.7921,2.2661,1,34.428,Malacca Strait
4864,20240725,0552,136.9619,-5.5442,1,40.532,Arafura Sea
4865,20240519,2238,123.1179,2.7005,3,4.205,Celebes Sea
4866,20240108,0753,108.0315,-5.2638,1,13.356,Java Sea
4867,20240823,0325,101.669,3.0605,3,18.044,Malacca Strait
4868,20240401,0939,116.2712,0.7903,10,17.595,South China Sea
4869,20241125,1206,109.6458,-5.4961,1,20.198,Java Sea
4870,20241223,1812,102.1135,1.4325,8,39.818,Malacca Strait
4871,20240805,0835,108.8895,-6.3217,8,45.914,Java Sea
4872,20240207,2123,100.3761,1.559,8,40.83,Malacca Strait
4873,20240913,0300,99.9043,-7.7435,2,34.548,Indian Ocean
4874,20240117,0740,109.8007,-1.5276,1,40.871,South China Sea
4875,20240917,1159,108.9853,-5.0828,2,25.742,Java Sea
4876,20240613,1923,119.0759,1.6715,1,33.383,Celebes Sea
4877,20240723,0526,123.0512,3.7112,1,27.174,Celebes Sea
4878,20240504,1747,109.2181,-5.9786,1,30.563,Java Sea
4879,20240827,1749,135.4107,-7.6431,8,47.573,Arafura Sea
4880,20240317,0029,114.7333,-4.2151,1,25.108,Java Sea
4881,20240512,0024,133.1872,-8.4802,1,33.197,Arafura Sea
4882,20240622,0656,120.3373,-0.6607,1,42.028,Celebes Sea
4883,20241207,0547,109.727,-6.7803,8,35.161,Java Sea
4884,20240715,1856,111.8807,0.9779,2,21.515,South China Sea
4885,20240821,2003,123.7985,-0.458,1,35.765,Celebes Sea
4886,20240118,0715,112.6331,-6.8154,2,37.213,Java Sea
4887,20240221,1745,109.5608,-2.8929,1,24.046,South China Sea
4888,20241210,0413,120.729,-0.6699,1,29.778,Celebes Sea
4889,20240625,1549,98.0374,-7.6816,1,9.482,Indian Ocean
4890,20240106,0333,101.4484,3.0234,2,26.514,Malacca Strait
4891,20240517,0902,100.3729,3.8071,1,11.75,Malacca Strait
4892,20240723,1753,102.125,2.7473,1,25.522,Malacca Strait
4893,20241226,2121,113.6793,-6.9526,1,45.061,Java Sea
4894,20240412,2138,123.4221,2.6311,2,15.898,Celebes Sea
4895,20241224,0711,133.3918,-7.4667,2,26.548,Arafura Sea
4896,20240610,1326,112.5165,-6.8363,1,35.778,Java Sea
4897,20240724,1433,136.3194,-5.199,2,33.393,Arafura Sea
4898,20240707,2258,114.9556,-5.2915,1,4.382,Java Sea
4899,20240525,2050,112.0193,-5.1448,1,29.496,Java Sea
4900,20240624,1440,133.4525,-6.1506,1,16.943,Arafura Sea
4901,20240416,1508,119.4369,-0.3153,2,20.351,Celebes Sea
4902,20240610,1856,114.4069,-5.2498,8,24.927,Java Sea
4903,20241121,0450,100.3436,2.4361,8,7.19,Malacca Strait
4904,20240104,2332,113.0267,-6.63,1,40.941,Java Sea
4905,20240603,1037,137.1731,-7.4196,1,17.34,Arafura Sea
4906,20240119,2206,112.0788,-4.7357,1,31.807,Java Sea
4907,20240901,0040,139.9362,-8.9439,3,47.034,Arafura Sea
4908,20240322,0543,121.4187,-0.8996,1,45.04,Celebes Sea
4909,20240714,1108,114.8317,-4.9232,3,31.148,Java Sea
4910,20240604,1429,109.7854,-2.7308,1,8.187,South China Sea
4911,20240507,0727,100.7202,1.6514,1,23.433,Malacca Strait
4912,20240409,2308,137.7589,-7.0092,3,19.706,Arafura Sea
4913,20240602,0600,111.0133,2.1252,2,15.328,South China Sea
4914,20240116,1557,121.188,-1.4471,1,34.443,Celebes Sea
4915,20240703,2138,111.57,-4.1333,10,2.244,Java Sea
4916,20241214,1953,116.968,-0.6418,3,33.591,South China Sea
4917,20241203,1459,103.1746,3.6938,1,8.929,Malacca Strait
4918,20241126,0747,135.5778,-7.3072,3,2.996,Arafura Sea
4919,20241012,2223,113.3002,-5.8394,1,16.633,Java Sea
4920,20240411,2335,102.9437,2.1393,1,38.084,Malacca Strait
4921,20241208,2051,137.6283,-8.2966,2,23.332,Arafura Sea
4922,20241103,0505,103.7891,2.2456,2,13.385,Malacca Strait
4923,20240722,0736,138.5207,-8.1816,1,20.046,Arafura Sea
4924,20241210,0855,116.2488,-0.9975,1,38.222,South China Sea
4925,20240613,1201,119.3182,1.6309,1,3.552,Celebes Sea
4926,20240226,0104,101.5603,3.133,1,19.748,Malacca Strait
4927,20241228,2019,111.5729,-4.3896,1,42.044,Java Sea
4928,20240625,0644,119.452,2.4454,8,36.609,Celebes Sea
4929,20241014,1130,139.9552,-6.476,8,46.135,Arafura Sea
4930,20241024,1729,114.8888,0.5742,1,23.706,South China Sea
4931,20241023,0111,110.5238,-5.4495,1,34.823,Java Sea
4932,20240211,0911,100.0734,-5.1721,3,48.711,Indian Ocean
4933,20241008,0652,97.0757,-5.7157,3,5.691,Indian Ocean
4934,20240827,0810,100.1288,-6.1404,1,3.685,Indian Ocean
4935,20240212,1544,102.1801,2.6072,1,7.203,Malacca Strait
4936,20241221,2046,119.337,-0.4045,1,29.727,Celebes Sea
4937,20241112,1010,138.2702,-7.1083,2,8.179,Arafura Sea
4938,20240911,1701,135.5307,-8.4814,1,43.547,Arafura Sea
4939,20240325,0455,109.7546,1.703,2,35.818,South China Sea
4940,20240318,1431,120.114,-0.5868,2,5.642,Celebes Sea
4941,20241021,1310,134.3572,-5.7887,1,20.822,Arafura Sea
4942,20240709,2102,138.9534,-7.0047,1,23.015,Arafura Sea
4943,20240104,1746,111.6394,-6.6919,8,34.373,Java Sea
4944,20240613,2359,119.2456,1.2391,1,47.127,Celebes Sea
4945,20240221,0000,138.2302,-7.6463,1,5.889,Arafura Sea
4946,20240716,1916,122.2088,3.3379,1,13.055,Celebes Sea
4947,20241218,1353,102.3531,2.3396,1,19.513,Malacca Strait
4948,20240408,0928,120.9433,-0.017,8,14.187,Celebes Sea
4949,20240819,0455,123.8703,-0.8082,1,46.602,Celebes Sea
4950,20241003,1113,103.5701,2.506,1,24.504,Malacca Strait
4951,20240511,0110,114.2025,-5.5038,1,6.208,Java Sea
4952,20240516,0401,110.2364,-5.0998,3,31.404,Java Sea
4953,20241003,0837,113.7744,-0.4376,1,24.597,South China Sea
4954,20241018,2337,114.7917,-5.8671,8,6.185,Java Sea
4955,20241208,1213,121.1954,-0.2118,1,30.893,Celebes Sea
4956,20240517,2343,121.6358,1.1438,2,17.645,Celebes Sea
4957,20240226,2016,135.5354,-8.5341,2,47.98,Arafura Sea
4958,20240703,1336,113.5485,-5.1972,1,16.347,Java Sea
4959,20240508,1405,101.0039,2.4302,2,7.509,Malacca Strait
4960,20240727,0258,121.5761,0.6663,3,31.232,Celebes Sea
4961,20240811,1155,103.0476,-4.837,1,33.606,Indian Ocean
4962,20241002,2058,109.9885,1.3828,3,3.457,South China Sea
4963,20240215,0735,120.5984,0.1041,1,18.534,Celebes Sea
4964,20240409,0918,113.1055,-6.7985,8,20.733,Java Sea
4965,20240307,1956,114.6545,-0.1839,1,45.559,South China Sea
4966,20240412,0623,138.341,-7.6551,8,30.82,Arafura Sea
4967,20241118,0051,103.7308,3.4635,2,8.243,Malacca Strait
4968,20240117,1548,112.9275,-5.2168,2,31.646,Java Sea
4969,20240325,2212,121.5212,3.1574,3,23.521,Celebes Sea
